index,max_id (categoric),min_id (categoric),max_db,min_db,num_id,mean,std,max_ch (categoric),min_ch (categoric),num_ch,0_bssid (categoric),0_signal,1_bssid (categoric),1_signal,2_bssid (categoric),2_signal,3_bssid,3_signal,4_bssid,4_signal,5_bssid,5_signal,6_bssid,6_signal,7_bssid,7_signal,8_bssid,8_signal,9_bssid,9_signal,10_bssid,10_signal,11_bssid,11_signal,12_bssid,12_signal,13_bssid,13_signal,14_bssid,14_signal,15_bssid,15_signal,16_bssid,16_signal,17_bssid,17_signal,18_bssid,18_signal,19_bssid,19_signal,20_bssid,20_signal,21_bssid,21_signal,22_bssid,22_signal,23_bssid,23_signal,24_bssid,24_signal,25_bssid,25_signal,26_bssid,26_signal,27_bssid,27_signal,28_bssid,28_signal,29_bssid,29_signal,30_bssid,30_signal,31_bssid,31_signal,32_bssid,32_signal,33_bssid,33_signal,34_bssid,34_signal,35_bssid,35_signal,36_bssid,36_signal,37_bssid,37_signal,38_bssid,38_signal,39_bssid,39_signal,40_bssid,40_signal,41_bssid,41_signal,42_bssid,42_signal,43_bssid,43_signal,44_bssid,44_signal,45_bssid,45_signal,46_bssid,46_signal,47_bssid,47_signal,48_bssid,48_signal,49_bssid,49_signal,50_bssid,50_signal,51_bssid,51_signal,52_bssid,52_signal,53_bssid,53_signal,54_bssid,54_signal,55_bssid,55_signal,56_bssid,56_signal,57_bssid,57_signal,58_bssid,58_signal,59_bssid,59_signal,60_bssid,60_signal,61_bssid,61_signal,62_bssid,62_signal,63_bssid,63_signal,64_bssid,64_signal,65_bssid,65_signal,66_bssid,66_signal,67_bssid,67_signal,68_bssid,68_signal,69_bssid,69_signal,70_bssid,70_signal,71_bssid,71_signal,72_bssid,72_signal,73_bssid,73_signal,74_bssid,74_signal,75_bssid,75_signal,76_bssid,76_signal,77_bssid,77_signal,78_bssid,78_signal,79_bssid,79_signal,80_bssid,80_signal,81_bssid,81_signal,82_bssid,82_signal,83_bssid,83_signal,84_bssid,84_signal,85_bssid,85_signal,86_bssid,86_signal,87_bssid,87_signal,88_bssid,88_signal,89_bssid,89_signal,90_bssid,90_signal,91_bssid,91_signal,92_bssid,92_signal,93_bssid,93_signal,94_bssid,94_signal,95_bssid,95_signal,96_bssid,96_signal,97_bssid,97_signal,98_bssid,98_signal,99_bssid (categoric),99_signal,x,y,z,Floor
1241,19,37,-88,-60,19,-78.68421053,8.838031643,11,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-82,0,0,0,0,0,0,0,0,1,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-84,1,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-80,1,-82,1,-60,1,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-88,1,-82,1,-80,1,-80,0,0,1,-84,0,0,0,0,1,-86,1,-88,1,-74,1,-72,0,0,0,0,1,-84,0,0,0,0,1,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0,34.8,8.0,Floor 2
597,28,43,-84,-40,17,-66.47058824,12.75155191,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-80,0,0,0,0,0,0,0,0,1,-72,0,0,1,-74,0,0,0,0,0,0,0,0,1,-58,1,-56,0,0,0,0,1,-58,1,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-72,1,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-70,1,-70,1,-40,1,-40,1,-84,1,-82,1,-78,1,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.8,15.6,4.0,Floor 1
761,10,5,-84,-48,13,-72.92307692,10.85896679,6,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-68,1,-70,0,0,0,0,1,-48,1,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-82,1,-82,0,0,0,0,0,0,0,0,0,0,0,0,1,-68,1,-72,0,0,0,0,1,-80,1,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-78,0,0,0,0,12.0,28.8,4.0,Floor 1
154,3,16,-88,-56,23,-76.86956522,8.664291274,11,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-84,0,0,0,0,0,0,0,0,0,0,0,0,1,-56,0,0,0,0,1,-82,1,-82,1,-82,1,-82,0,0,0,0,1,-82,1,-78,1,-88,1,-84,1,-80,1,-78,0,0,1,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-68,1,-68,1,-64,1,-64,0,0,0,0,0,0,1,-84,1,-64,1,-68,0,0,0,0,0,0,0,0,0,0,1,-84,0,0,0,0,0,0,0,0,0,0,0,0,1,-82,0,0,0,0,0,0,0,0,1,-84,-8.4,18.0,0.0,Base
1454,23,5,-84,-56,20,-72.5,9.335416434,6,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-84,0,0,0,0,0,0,0,0,0,0,0,0,1,-82,0,0,0,0,1,-84,1,-84,1,-78,1,-84,0,0,0,0,0,0,0,0,0,0,0,0,1,-76,1,-80,1,-78,1,-78,1,-64,1,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-56,1,-56,0,0,0,0,0,0,0,0,0,0,0,0,1,-66,1,-66,1,-64,1,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-70,1,-74,0,0,0,0,8.4,-1.2,8.0,Floor 2
1427,23,18,-88,-38,20,-71.35,14.29081873,11,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-76,0,0,0,0,0,0,0,0,0,0,0,0,1,-80,0,0,0,0,1,-82,1,-86,0,0,0,0,1,-70,1,-72,0,0,0,0,1,-82,1,-82,1,-88,1,-84,0,0,0,0,1,-68,1,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-38,1,-38,0,0,0,0,0,0,0,0,0,0,0,0,1,-56,1,-56,1,-84,1,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-65,1,-72,0,0,0,0,12.0,2.4,8.0,Floor 2
884,30,55,-84,-48,22,-71.54545455,9.778116907,11,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-72,0,0,0,0,1,-80,1,-78,1,-66,1,-66,0,0,1,-82,0,0,0,0,1,-76,1,-72,1,-74,1,-78,1,-74,1,-74,1,-74,1,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-60,1,-58,0,0,0,0,0,0,0,0,0,0,0,0,1,-48,1,-48,1,-80,1,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-84,0,0,0,0,0,0,0,0,0,0,1,-78,0,0,0,0,9.6,0.0,4.0,Floor 1
1205,2,54,-88,-47,22,-74.95454545,10.61078899,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-86,0,0,0,0,0,0,0,0,1,-47,0,0,0,0,0,0,0,0,0,0,0,0,1,-82,1,-82,0,0,0,0,1,-58,1,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-74,1,-72,1,-64,1,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-80,1,-80,1,-78,1,-80,0,0,0,0,1,-66,1,-82,1,-80,1,-80,0,0,0,0,1,-86,0,0,0,0,1,-78,0,0,1,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-84,-12.0,31.2,8.0,Floor 2
1359,7,14,-88,-50,15,-67.93333333,11.92457779,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-50,1,-50,1,-88,0,0,1,-64,1,-64,0,0,0,0,0,0,0,0,1,-72,1,-72,0,0,0,0,0,0,1,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-62,1,-64,0,0,0,0,0,0,0,0,0,0,0,0,1,-80,1,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-73,1,-56,0,0,0,0,12.0,19.2,8.0,Floor 2
1018,32,14,-88,-48,20,-75.3,11.24766642,11,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-72,0,0,0,0,1,-82,1,-80,1,-64,1,-64,0,0,0,0,1,-88,0,0,0,0,0,0,1,-82,1,-80,1,-82,1,-74,1,-78,1,-74,0,0,0,0,1,-86,1,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-74,1,-74,0,0,0,0,0,0,0,0,0,0,0,0,1,-86,1,-86,1,-48,1,-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0,-1.2,8.0,Floor 2
1798,1,23,-86,-44,17,-71.11764706,12.17462333,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-62,1,-62,0,0,0,0,1,-68,1,-72,0,0,0,0,0,0,0,0,1,-58,1,-60,0,0,0,0,1,-86,1,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-78,1,-80,1,-78,1,-78,0,0,0,0,0,0,0,0,1,-86,1,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-55,1,-72,0,0,0,0,12.0,14.4,11.6,Floor 3
74,3,23,-84,-54,23,-73.91304348,8.875530816,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-54,0,0,0,0,1,-80,1,-74,1,-56,1,-56,0,0,0,0,0,0,0,0,0,0,0,0,1,-78,1,-80,1,-70,1,-68,1,-80,1,-82,0,0,0,0,1,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-82,1,-80,0,0,0,0,1,-72,1,-72,0,0,0,0,1,-78,1,-80,1,-66,1,-66,1,-80,1,-80,0,0,0,0,0,0,0,0,0,0,1,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0,-1.2,0.0,Base
808,10,21,-82,-48,12,-71.0,10.37625494,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-60,1,-60,0,0,0,0,1,-48,1,-80,0,0,0,0,0,0,0,0,1,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-82,1,-80,0,0,0,0,0,0,0,0,0,0,1,-80,1,-70,1,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-66,0,0,0,0,13.2,18.0,4.0,Floor 1
414,13,17,-86,-50,19,-70.31578947,10.46826096,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-68,0,0,0,0,1,-70,1,-70,1,-66,1,-64,0,0,0,0,0,0,0,0,0,0,1,-86,1,-76,1,-76,1,-50,1,-50,1,-82,1,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-72,1,-78,0,0,0,0,0,0,0,0,0,0,0,0,1,-56,1,-58,1,-76,1,-74,1,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,-4.8,0.0,Base
1459,23,5,-86,-58,20,-73.5,7.612489737,6,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-86,0,0,0,0,0,0,0,0,0,0,0,0,1,-74,0,0,0,0,1,-80,1,-84,1,-80,1,-80,0,0,0,0,0,0,0,0,0,0,0,0,1,-80,1,-80,1,-78,1,-74,1,-66,1,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-64,1,-58,0,0,0,0,0,0,0,0,0,0,0,0,1,-66,1,-66,1,-66,1,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-72,1,-80,0,0,0,0,7.2,0.0,8.0,Floor 2
1230,2,50,-88,-58,18,-77.88888889,8.040791067,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-82,0,0,0,0,0,0,1,-76,1,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-86,1,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-80,1,-80,1,-66,1,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-80,1,-74,1,-82,1,-82,0,0,0,0,0,0,0,0,1,-74,1,-72,0,0,0,0,1,-88,0,0,0,0,1,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-88,-8.4,34.8,8.0,Floor 2
930,35,36,-86,-70,23,-80.43478261,4.168474718,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-72,0,0,0,0,0,0,0,0,0,0,0,0,1,-72,0,0,0,0,1,-84,1,-78,1,-84,1,-84,0,0,0,0,1,-82,1,-80,0,0,0,0,1,-80,1,-82,1,-80,1,-78,0,0,0,0,0,0,0,0,1,-80,1,-80,0,0,0,0,1,-82,1,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-86,0,0,0,0,0,0,0,0,0,0,0,0,1,-84,1,-84,1,-84,1,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-70,1,-78,0,0,0,0,0.0,1.2,4.6,Undefined
1649,17,5,-84,-44,15,-74.0,11.52388823,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-82,1,-84,0,0,0,0,1,-58,1,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-72,1,-44,1,-78,1,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-84,1,-84,1,-72,1,-72,0,0,0,0,1,-80,1,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.2,15.6,11.6,Floor 3
640,2,5,-84,-55,20,-72.45,9.656474512,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-84,0,0,0,0,0,0,0,0,1,-55,0,0,1,-82,0,0,0,0,0,0,0,0,1,-72,1,-72,0,0,0,0,1,-66,1,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-78,1,-76,1,-84,1,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-60,1,-62,1,-58,1,-58,0,0,0,0,1,-82,1,-82,1,-70,1,-80,0,0,0,0,0,0,0,0,0,0,1,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.0,26.4,4.0,Floor 1
233,33,48,-86,-50,11,-77.63636364,9.412493895,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-84,0,0,0,0,0,0,0,0,0,0,0,0,1,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-78,1,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-80,1,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-82,1,-72,0,0,1,-82,0,0,0,0,0,0,0,0,1,-50,1,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,27.6,0.0,Base
20,3,27,-88,-58,21,-73.61904762,7.574871933,11,6,4,1,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-58,0,0,0,0,1,-72,1,-72,1,-78,1,-82,0,0,0,0,0,0,0,0,0,0,0,0,1,-66,1,-66,1,-64,1,-64,1,-74,1,-78,0,0,0,0,0,0,0,0,0,0,0,0,1,-84,1,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-80,1,-80,0,0,0,0,0,0,0,0,0,0,0,0,1,-68,1,-68,1,-72,1,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,-4.8,0.0,Base
1834,1,14,-92,-58,17,-75.11764706,8.890724532,11,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-66,1,-68,1,-92,0,0,0,0,1,-84,0,0,0,0,0,0,0,0,1,-66,1,-66,0,0,0,0,1,-80,1,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-82,1,-82,1,-72,1,-72,0,0,0,0,0,0,0,0,1,-84,1,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-67,1,-74,0,0,0,0,10.8,22.8,11.6,Floor 3
29,32,45,-92,-60,22,-74.18181818,8.461873657,6,6,4,1,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-62,0,0,0,0,1,-64,1,-62,1,-80,1,-80,0,0,0,0,0,0,0,0,0,0,0,0,1,-76,1,-72,1,-66,1,-66,1,-74,1,-76,0,0,0,0,0,0,0,0,1,-84,0,0,1,-82,0,0,0,0,0,0,1,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-80,1,-80,0,0,0,0,0,0,0,0,0,0,0,0,1,-72,1,-64,1,-92,1,-60,1,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,-6.0,0.0,Base
803,11,41,-82,-58,13,-73.84615385,6.443197413,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-72,1,-72,0,0,0,0,1,-68,1,-58,0,0,0,0,0,0,0,0,1,-80,1,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-80,1,-80,0,0,0,0,0,0,0,0,1,-82,0,0,1,-70,1,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-74,0,0,0,0,12.0,19.2,4.0,Floor 1
882,30,55,-84,-48,22,-71.54545455,9.778116907,11,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-72,0,0,0,0,1,-80,1,-78,1,-66,1,-66,0,0,1,-82,0,0,0,0,1,-76,1,-72,1,-74,1,-78,1,-74,1,-74,1,-74,1,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-60,1,-58,0,0,0,0,0,0,0,0,0,0,0,0,1,-48,1,-48,1,-80,1,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-84,0,0,0,0,0,0,0,0,0,0,1,-78,0,0,0,0,9.6,0.0,4.0,Floor 1
1633,17,5,-84,-54,15,-75.73333333,9.175813618,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-84,0,0,0,0,0,0,1,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-84,1,-78,0,0,0,0,1,-74,1,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-54,1,-54,1,-84,1,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-80,1,-80,0,0,0,0,1,-76,1,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-80,0,0,0,0,-12.0,12.0,11.6,Floor 3
1613,32,5,-86,-64,15,-76.26666667,7.689531123,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-80,1,-80,0,0,0,0,1,-70,1,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-86,1,-68,1,-84,1,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-72,1,-72,0,0,0,0,1,-64,1,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-82,0,0,1,-84,-12.0,7.2,11.6,Floor 3
